subject;item;RT;Trcorrect;accuracy;lexicality;DISHAR;DISHARc
3;173;597.86;597.86;1;nw;DIS;-0.5
3;174;592.89;592.89;1;nw;DIS;-0.5
3;175;672.8;672.8;1;nw;DIS;-0.5
3;176;594.99;594.99;1;nw;DIS;-0.5
3;177;764.11;764.11;1;nw;DIS;-0.5
3;178;589.98;589.98;1;nw;DIS;-0.5
3;179;636.41;636.41;1;nw;DIS;-0.5
3;180;542.54;542.54;1;nw;DIS;-0.5
3;181;721.01;721.01;1;nw;HAR;0.5
3;182;685.82;685.82;1;nw;HAR;0.5
3;183;912.63;912.63;1;nw;HAR;0.5
3;184;1308.39;1308.39;1;nw;HAR;0.5
3;185;-1183.05;;0;nw;HAR;0.5
3;186;656.05;656.05;1;nw;HAR;0.5
3;187;716.64;716.64;1;nw;HAR;0.5
3;188;641.17;641.17;1;nw;HAR;0.5
3;189;747.71;747.71;1;nw;HAR;0.5
3;190;1024.13;1024.13;1;nw;HAR;0.5
3;191;-1085.75;;0;nw;HAR;0.5
3;192;-1020.61;;0;nw;HAR;0.5
3;193;672.87;672.87;1;nw;HAR;0.5
3;194;812.41;812.41;1;nw;HAR;0.5
3;195;522.99;522.99;1;nw;HAR;0.5
3;196;1133.75;1133.75;1;nw;HAR;0.5
3;197;731.94;731.94;1;nw;HAR;0.5
3;198;871.41;871.41;1;nw;HAR;0.5
3;199;1024.79;1024.79;1;nw;HAR;0.5
3;200;-1054.42;;0;nw;HAR;0.5
3;201;511.43;511.43;1;nw;HAR;0.5
3;202;510.66;510.66;1;nw;HAR;0.5
3;203;881.89;881.89;1;nw;HAR;0.5
3;204;566.7;566.7;1;nw;HAR;0.5
3;205;633.36;633.36;1;nw;HAR;0.5
3;206;848.49;848.49;1;nw;HAR;0.5
3;207;1039.28;1039.28;1;nw;HAR;0.5
3;208;-2000;;0;nw;HAR;0.5
3;209;538.99;538.99;1;nw;HAR;0.5
3;210;670.7;670.7;1;nw;HAR;0.5
3;211;604.17;604.17;1;nw;HAR;0.5
3;212;1229.57;1229.57;1;nw;HAR;0.5
3;213;736.09;736.09;1;nw;HAR;0.5
3;214;510.53;510.53;1;nw;HAR;0.5
3;215;586.53;586.53;1;nw;HAR;0.5
3;216;526.72;526.72;1;nw;HAR;0.5
3;217;590.58;590.58;1;nw;HAR;0.5
3;218;752.9;752.9;1;nw;HAR;0.5
3;219;833.11;833.11;1;nw;HAR;0.5
3;220;669.04;669.04;1;nw;HAR;0.5
3;221;686.71;686.71;1;nw;HAR;0.5
3;222;688.56;688.56;1;nw;HAR;0.5
3;223;498.8;498.8;1;nw;HAR;0.5
3;224;-856.52;;0;nw;HAR;0.5
3;225;606.14;606.14;1;nw;HAR;0.5
3;226;847.5;847.5;1;nw;HAR;0.5
3;227;635.71;635.71;1;nw;HAR;0.5
3;228;939.39;939.39;1;nw;HAR;0.5
3;229;976.21;976.21;1;nw;HAR;0.5
3;230;988.57;988.57;1;nw;HAR;0.5
3;231;490.82;490.82;1;nw;HAR;0.5
3;232;1105.72;1105.72;1;nw;HAR;0.5
3;233;589.77;589.77;1;nw;HAR;0.5
3;234;939.1;939.1;1;nw;HAR;0.5
3;235;814.12;814.12;1;nw;HAR;0.5
3;236;542.74;542.74;1;nw;HAR;0.5
3;237;797.86;797.86;1;nw;HAR;0.5
3;238;605.12;605.12;1;nw;HAR;0.5
3;239;586.18;586.18;1;nw;HAR;0.5
3;240;842.8;842.8;1;nw;HAR;0.5
4;1;986.41;986.41;1;word;;
4;2;971.1;971.1;1;word;;
4;3;940.09;940.09;1;word;;
4;4;620.07;620.07;1;word;;
4;5;507.65;507.65;1;word;;
4;6;656.64;656.64;1;word;;
4;7;1130.9;1130.9;1;word;;
4;8;893.14;893.14;1;word;;
4;9;944.43;944.43;1;word;;
4;10;944.39;944.39;1;word;;
4;11;641.5;641.5;1;word;;
4;12;846.28;846.28;1;word;;
4;13;604.91;604.91;1;word;;
4;14;877.26;877.26;1;word;;
4;15;609.69;609.69;1;word;;
4;16;639.05;639.05;1;word;;
4;17;976.64;976.64;1;word;;
4;18;1130.5;1130.5;1;word;;
4;19;-2000;;0;word;;
4;20;1148;1148;1;word;;
4;21;603.57;603.57;1;word;;
4;22;736.79;736.79;1;word;;
4;23;1423.38;1423.38;1;word;;
4;24;781.71;781.71;1;word;;
4;25;591.92;591.92;1;word;;
4;26;704.71;704.71;1;word;;
4;27;1200;1200;1;word;;
4;28;572.15;572.15;1;word;;
4;29;656.34;656.34;1;word;;
4;30;751.11;751.11;1;word;;
4;31;673.8;673.8;1;word;;
4;32;848.3;848.3;1;word;;
4;33;653.99;653.99;1;word;;
4;34;657.27;657.27;1;word;;
4;35;766.6;766.6;1;word;;
4;36;764.56;764.56;1;word;;
4;37;798.11;798.11;1;word;;
4;38;848.81;848.81;1;word;;
4;39;637.49;637.49;1;word;;
4;40;1403.8;1403.8;1;word;;
4;41;657.27;657.27;1;word;;
4;42;625.22;625.22;1;word;;
4;43;846.6;846.6;1;word;;
4;44;607.16;607.16;1;word;;
4;45;686.22;686.22;1;word;;
4;46;636.34;636.34;1;word;;
4;47;859;859;1;word;;
4;48;939.18;939.18;1;word;;
4;49;656;656;1;word;;
4;50;845.35;845.35;1;word;;
4;51;625.79;625.79;1;word;;
4;52;1021.58;1021.58;1;word;;
4;53;588.46;588.46;1;word;;
4;54;641.96;641.96;1;word;;
4;55;762.85;762.85;1;word;;
4;56;559.22;559.22;1;word;;
4;57;636.54;636.54;1;word;;
4;58;-1485.61;;0;word;;
4;59;528.1;528.1;1;word;;
4;60;782.22;782.22;1;word;;
4;61;1852.93;1852.93;1;word;;
4;62;1019.95;1019.95;1;word;;
4;63;1025.58;1025.58;1;word;;
4;64;1680.23;1680.23;1;word;;
4;65;1035.5;1035.5;1;word;;
4;66;925.73;925.73;1;word;;
4;67;783.01;783.01;1;word;;
4;68;685.21;685.21;1;word;;
4;69;895.66;895.66;1;word;;
4;70;927.82;927.82;1;word;;
4;71;1820.84;1820.84;1;word;;
4;72;765.21;765.21;1;word;;
4;73;891.78;891.78;1;word;;
4;74;912.7;912.7;1;word;;
4;75;738.19;738.19;1;word;;
4;76;752.08;752.08;1;word;;
4;77;1180.84;1180.84;1;word;;
4;78;1261.31;1261.31;1;word;;
4;79;511.04;511.04;1;word;;
4;80;655.7;655.7;1;word;;
4;81;1521.66;1521.66;1;word;;
4;82;587.02;587.02;1;word;;
4;83;719.49;719.49;1;word;;
4;84;683.46;683.46;1;word;;
4;85;687.35;687.35;1;word;;
4;86;750.38;750.38;1;word;;
4;87;670.66;670.66;1;word;;
4;88;844.48;844.48;1;word;;
4;89;832.66;832.66;1;word;;
4;90;977.07;977.07;1;word;;
4;91;909.93;909.93;1;word;;
4;92;1041.44;1041.44;1;word;;
4;93;-1245.73;;0;word;;
4;94;1265.55;1265.55;1;word;;
4;95;-959.92;;0;word;;
4;96;718.29;718.29;1;word;;
4;97;702.16;702.16;1;word;;
4;98;640.28;640.28;1;word;;
4;99;-972.81;;0;word;;
4;100;800.4;800.4;1;word;;
4;101;1057.63;1057.63;1;word;;
4;102;1041.69;1041.69;1;word;;
4;103;895.04;895.04;1;word;;
4;104;622.28;622.28;1;word;;
4;105;1661.56;1661.56;1;word;;
4;106;831.46;831.46;1;word;;
4;107;603.99;603.99;1;word;;
4;108;928.99;928.99;1;word;;
4;109;686.74;686.74;1;word;;
4;110;831.67;831.67;1;word;;
4;111;1210.8;1210.8;1;word;;
4;112;764.3;764.3;1;word;;
4;113;734.67;734.67;1;word;;
4;114;815.14;815.14;1;word;;
4;115;942.44;942.44;1;word;;
4;116;892.25;892.25;1;word;;
4;117;1052.58;1052.58;1;word;;
4;118;1456.53;1456.53;1;word;;
4;119;859.78;859.78;1;word;;
4;120;480.64;480.64;1;word;;
4;121;784.63;784.63;1;nw;DIS;-0.5
4;122;1037.95;1037.95;1;nw;DIS;-0.5
4;123;865.41;865.41;1;nw;DIS;-0.5
4;124;1519.37;1519.37;1;nw;DIS;-0.5
4;125;942.02;942.02;1;nw;DIS;-0.5
4;126;1072.34;1072.34;1;nw;DIS;-0.5
4;127;720.86;720.86;1;nw;DIS;-0.5
4;128;1166.2;1166.2;1;nw;DIS;-0.5
4;129;1342.85;1342.85;1;nw;DIS;-0.5
4;130;1902.78;1902.78;1;nw;DIS;-0.5
4;131;-815.89;;0;nw;DIS;-0.5
4;132;-2000;;0;nw;DIS;-0.5
4;133;731.56;731.56;1;nw;DIS;-0.5
4;134;971.89;971.89;1;nw;DIS;-0.5
4;135;878.06;878.06;1;nw;DIS;-0.5
4;136;798.56;798.56;1;nw;DIS;-0.5
4;137;781.92;781.92;1;nw;DIS;-0.5
4;138;1041.78;1041.78;1;nw;DIS;-0.5
4;139;927.35;927.35;1;nw;DIS;-0.5
4;140;764.92;764.92;1;nw;DIS;-0.5
4;141;685.78;685.78;1;nw;DIS;-0.5
4;142;748.71;748.71;1;nw;DIS;-0.5
4;143;799.57;799.57;1;nw;DIS;-0.5
4;144;1083.77;1083.77;1;nw;DIS;-0.5
4;145;971.88;971.88;1;nw;DIS;-0.5
4;146;1471.42;1471.42;1;nw;DIS;-0.5
4;147;753.72;753.72;1;nw;DIS;-0.5
4;148;971.64;971.64;1;nw;DIS;-0.5
4;149;832.21;832.21;1;nw;DIS;-0.5
4;150;1932.91;1932.91;1;nw;DIS;-0.5
4;151;1022.76;1022.76;1;nw;DIS;-0.5
4;152;1184.73;1184.73;1;nw;DIS;-0.5
4;153;784.16;784.16;1;nw;DIS;-0.5
4;154;865.38;865.38;1;nw;DIS;-0.5
4;155;893.47;893.47;1;nw;DIS;-0.5
4;156;1329.77;1329.77;1;nw;DIS;-0.5
4;157;1136.46;1136.46;1;nw;DIS;-0.5
4;158;956.82;956.82;1;nw;DIS;-0.5
4;159;689.91;689.91;1;nw;DIS;-0.5
4;160;783.2;783.2;1;nw;DIS;-0.5
4;161;717.13;717.13;1;nw;DIS;-0.5
4;162;1132.77;1132.77;1;nw;DIS;-0.5
4;163;893.1;893.1;1;nw;DIS;-0.5
4;164;733.17;733.17;1;nw;DIS;-0.5
4;165;1263.52;1263.52;1;nw;DIS;-0.5
4;166;1820.05;1820.05;1;nw;DIS;-0.5
4;167;1564.35;1564.35;1;nw;DIS;-0.5
4;168;860.35;860.35;1;nw;DIS;-0.5
4;169;684.06;684.06;1;nw;DIS;-0.5
4;170;718.76;718.76;1;nw;DIS;-0.5
4;171;732.61;732.61;1;nw;DIS;-0.5
4;172;859.39;859.39;1;nw;DIS;-0.5
4;173;830.33;830.33;1;nw;DIS;-0.5
4;174;674.32;674.32;1;nw;DIS;-0.5
4;175;638.73;638.73;1;nw;DIS;-0.5
4;176;1036.95;1036.95;1;nw;DIS;-0.5
4;177;1535.6;1535.6;1;nw;DIS;-0.5
4;178;994.49;994.49;1;nw;DIS;-0.5
4;179;1440.96;1440.96;1;nw;DIS;-0.5
4;180;784.35;784.35;1;nw;DIS;-0.5
4;181;1005.77;1005.77;1;nw;HAR;0.5
4;182;781.1;781.1;1;nw;HAR;0.5
4;183;1404.7;1404.7;1;nw;HAR;0.5
4;184;1941.73;1941.73;1;nw;HAR;0.5
4;185;1371.32;1371.32;1;nw;HAR;0.5
4;186;1054.25;1054.25;1;nw;HAR;0.5
4;187;751.06;751.06;1;nw;HAR;0.5
4;188;1072.73;1072.73;1;nw;HAR;0.5
4;189;1472.56;1472.56;1;nw;HAR;0.5
4;190;863.27;863.27;1;nw;HAR;0.5
4;191;-2000;;0;nw;HAR;0.5
4;192;880.14;880.14;1;nw;HAR;0.5
4;193;764.34;764.34;1;nw;HAR;0.5
4;194;1196.98;1196.98;1;nw;HAR;0.5
4;195;972.86;972.86;1;nw;HAR;0.5
4;196;1131.37;1131.37;1;nw;HAR;0.5
4;197;801.21;801.21;1;nw;HAR;0.5
4;198;975.87;975.87;1;nw;HAR;0.5
4;199;911.87;911.87;1;nw;HAR;0.5
4;200;1308.44;1308.44;1;nw;HAR;0.5
4;201;844.36;844.36;1;nw;HAR;0.5
4;202;-1439.82;;0;nw;HAR;0.5
4;203;-976.83;;0;nw;HAR;0.5
4;204;1003.55;1003.55;1;nw;HAR;0.5
4;205;1455.49;1455.49;1;nw;HAR;0.5
4;206;1051.07;1051.07;1;nw;HAR;0.5
4;207;1571.94;1571.94;1;nw;HAR;0.5
4;208;-2000;;0;nw;HAR;0.5
4;209;975.46;975.46;1;nw;HAR;0.5
4;210;974.86;974.86;1;nw;HAR;0.5
4;211;733.82;733.82;1;nw;HAR;0.5
4;212;1326.62;1326.62;1;nw;HAR;0.5
4;213;977.53;977.53;1;nw;HAR;0.5
4;214;780.4;780.4;1;nw;HAR;0.5
4;215;732.94;732.94;1;nw;HAR;0.5
4;216;735.62;735.62;1;nw;HAR;0.5
4;217;641.37;641.37;1;nw;HAR;0.5
4;218;1040.45;1040.45;1;nw;HAR;0.5
4;219;781.62;781.62;1;nw;HAR;0.5
4;220;1327.59;1327.59;1;nw;HAR;0.5
4;221;1713.07;1713.07;1;nw;HAR;0.5
4;222;1019.3;1019.3;1;nw;HAR;0.5
4;223;1996.89;1996.89;1;nw;HAR;0.5
4;224;1152.21;1152.21;1;nw;HAR;0.5
4;225;621.18;621.18;1;nw;HAR;0.5
4;226;976.1;976.1;1;nw;HAR;0.5
4;227;875.96;875.96;1;nw;HAR;0.5
4;228;750.77;750.77;1;nw;HAR;0.5
4;229;1339.56;1339.56;1;nw;HAR;0.5
4;230;736.31;736.31;1;nw;HAR;0.5
4;231;974.2;974.2;1;nw;HAR;0.5
4;232;1007.98;1007.98;1;nw;HAR;0.5
4;233;1024.31;1024.31;1;nw;HAR;0.5
4;234;1024.59;1024.59;1;nw;HAR;0.5
4;235;1040.56;1040.56;1;nw;HAR;0.5
4;236;1035.73;1035.73;1;nw;HAR;0.5
4;237;737.61;737.61;1;nw;HAR;0.5
4;238;1456.34;1456.34;1;nw;HAR;0.5
4;239;1131.61;1131.61;1;nw;HAR;0.5
4;240;1927.84;1927.84;1;nw;HAR;0.5
5;1;587.02;587.02;1;word;;
5;2;639.24;639.24;1;word;;
5;3;559.57;559.57;1;word;;
5;4;672.09;672.09;1;word;;
5;5;463.57;463.57;1;word;;
5;6;683.35;683.35;1;word;;
5;7;576.33;576.33;1;word;;
5;8;587.15;587.15;1;word;;
5;9;590.68;590.68;1;word;;
5;10;525.69;525.69;1;word;;
5;11;655.82;655.82;1;word;;
5;12;608.43;608.43;1;word;;
5;13;464.22;464.22;1;word;;
5;14;635.03;635.03;1;word;;
5;15;637.37;637.37;1;word;;
5;16;522.71;522.71;1;word;;
5;17;1070.35;1070.35;1;word;;
5;18;507.96;507.96;1;word;;
5;19;622.24;622.24;1;word;;
5;20;540.24;540.24;1;word;;
5;21;702.13;702.13;1;word;;
5;22;975.67;975.67;1;word;;
5;23;704.33;704.33;1;word;;
5;24;764.99;764.99;1;word;;
5;25;491.43;491.43;1;word;;
5;26;800.46;800.46;1;word;;
5;27;629.04;629.04;1;word;;
5;28;816.36;816.36;1;word;;
5;29;732.38;732.38;1;word;;
5;30;635.03;635.03;1;word;;
5;31;734.02;734.02;1;word;;
5;32;604.63;604.63;1;word;;
5;33;684.43;684.43;1;word;;
5;34;692.84;692.84;1;word;;
5;35;544.15;544.15;1;word;;
5;36;557.21;557.21;1;word;;
5;37;625.66;625.66;1;word;;
5;38;544.2;544.2;1;word;;
5;39;544.12;544.12;1;word;;
5;40;671.11;671.11;1;word;;
5;41;596.5;596.5;1;word;;
5;42;699.38;699.38;1;word;;
5;43;653.02;653.02;1;word;;
5;44;686.72;686.72;1;word;;
5;45;586.77;586.77;1;word;;
5;46;525.42;525.42;1;word;;
5;47;748.43;748.43;1;word;;
5;48;620.33;620.33;1;word;;
5;49;669.24;669.24;1;word;;
5;50;525.12;525.12;1;word;;
5;51;575.38;575.38;1;word;;
5;52;589.8;589.8;1;word;;
5;53;555.94;555.94;1;word;;
5;54;668.11;668.11;1;word;;
5;55;561.49;561.49;1;word;;
5;56;592.01;592.01;1;word;;
5;57;524.6;524.6;1;word;;
5;58;575.91;575.91;1;word;;
5;59;496.55;496.55;1;word;;
5;60;779;779;1;word;;
5;61;545.2;545.2;1;word;;
5;62;906.67;906.67;1;word;;
5;63;565.28;565.28;1;word;;
5;64;704.07;704.07;1;word;;
5;65;543.62;543.62;1;word;;
5;66;540.29;540.29;1;word;;
5;67;638.39;638.39;1;word;;
5;68;798.81;798.81;1;word;;
5;69;655.42;655.42;1;word;;
5;70;546.04;546.04;1;word;;
5;71;844.05;844.05;1;word;;
5;72;762.8;762.8;1;word;;
5;73;719.31;719.31;1;word;;
5;74;927.59;927.59;1;word;;
5;75;690.48;690.48;1;word;;
5;76;525.27;525.27;1;word;;
5;77;784.76;784.76;1;word;;
5;78;428.54;428.54;1;word;;
5;79;604.08;604.08;1;word;;
5;80;1164.81;1164.81;1;word;;
5;81;1038.59;1038.59;1;word;;
5;82;638.86;638.86;1;word;;
5;83;-925.48;;0;word;;
5;84;590.48;590.48;1;word;;
5;85;910.01;910.01;1;word;;
5;86;542.78;542.78;1;word;;
5;87;651.71;651.71;1;word;;
5;88;517.31;517.31;1;word;;
5;89;656.01;656.01;1;word;;
5;90;512.9;512.9;1;word;;
5;91;705.07;705.07;1;word;;
5;92;672.18;672.18;1;word;;
5;93;539.24;539.24;1;word;;
5;94;687.22;687.22;1;word;;
5;95;785.01;785.01;1;word;;
5;96;1040.04;1040.04;1;word;;
5;97;830.35;830.35;1;word;;
5;98;717.79;717.79;1;word;;
5;99;848.42;848.42;1;word;;
5;100;908.93;908.93;1;word;;
5;101;605.88;605.88;1;word;;
5;102;444.52;444.52;1;word;;
5;103;860.49;860.49;1;word;;
5;104;543.05;543.05;1;word;;
5;105;976.52;976.52;1;word;;
5;106;768.11;768.11;1;word;;
5;107;731.06;731.06;1;word;;
5;108;-555.25;;0;word;;
5;109;607.33;607.33;1;word;;
5;110;427.72;427.72;1;word;;
5;111;580.53;580.53;1;word;;
5;112;525.05;525.05;1;word;;
5;113;705.32;705.32;1;word;;
5;114;797.53;797.53;1;word;;
5;115;603.05;603.05;1;word;;
5;116;1146.72;1146.72;1;word;;
5;117;656.96;656.96;1;word;;
5;118;797.59;797.59;1;word;;
5;119;562.88;562.88;1;word;;
5;120;606.99;606.99;1;word;;
5;121;1165.87;1165.87;1;nw;DIS;-0.5
5;122;651.67;651.67;1;nw;DIS;-0.5
5;123;732.15;732.15;1;nw;DIS;-0.5
5;124;699.5;699.5;1;nw;DIS;-0.5
5;125;1115.32;1115.32;1;nw;DIS;-0.5
5;126;641.56;641.56;1;nw;DIS;-0.5
5;127;795.84;795.84;1;nw;DIS;-0.5
5;128;592.28;592.28;1;nw;DIS;-0.5
5;129;655.11;655.11;1;nw;DIS;-0.5
5;130;538.85;538.85;1;nw;DIS;-0.5
5;131;1085.34;1085.34;1;nw;DIS;-0.5
5;132;1184.9;1184.9;1;nw;DIS;-0.5
5;133;683.05;683.05;1;nw;DIS;-0.5
5;134;1137.28;1137.28;1;nw;DIS;-0.5
5;135;589.07;589.07;1;nw;DIS;-0.5
5;136;577.67;577.67;1;nw;DIS;-0.5
5;137;540.61;540.61;1;nw;DIS;-0.5
5;138;575.5;575.5;1;nw;DIS;-0.5
5;139;655.96;655.96;1;nw;DIS;-0.5
5;140;672.19;672.19;1;nw;DIS;-0.5
5;141;609.22;609.22;1;nw;DIS;-0.5
5;142;624.79;624.79;1;nw;DIS;-0.5
5;143;849.43;849.43;1;nw;DIS;-0.5
5;144;635.11;635.11;1;nw;DIS;-0.5
5;145;912.58;912.58;1;nw;DIS;-0.5
5;146;715.09;715.09;1;nw;DIS;-0.5
5;147;1006.94;1006.94;1;nw;DIS;-0.5
5;148;654.98;654.98;1;nw;DIS;-0.5
5;149;796.43;796.43;1;nw;DIS;-0.5
5;150;686.03;686.03;1;nw;DIS;-0.5
5;151;618.56;618.56;1;nw;DIS;-0.5
5;152;608.92;608.92;1;nw;DIS;-0.5
5;153;716.35;716.35;1;nw;DIS;-0.5
5;154;781.89;781.89;1;nw;DIS;-0.5
5;155;784.31;784.31;1;nw;DIS;-0.5
5;156;1216.86;1216.86;1;nw;DIS;-0.5
5;157;975.51;975.51;1;nw;DIS;-0.5
5;158;700.52;700.52;1;nw;DIS;-0.5
5;159;768.54;768.54;1;nw;DIS;-0.5
5;160;627.27;627.27;1;nw;DIS;-0.5
5;161;490.87;490.87;1;nw;DIS;-0.5
5;162;1467.1;1467.1;1;nw;DIS;-0.5
5;163;748.66;748.66;1;nw;DIS;-0.5
5;164;798.8;798.8;1;nw;DIS;-0.5
5;165;572.79;572.79;1;nw;DIS;-0.5
5;166;526.63;526.63;1;nw;DIS;-0.5
5;167;542.63;542.63;1;nw;DIS;-0.5
5;168;1007.12;1007.12;1;nw;DIS;-0.5
5;169;942.66;942.66;1;nw;DIS;-0.5
5;170;735;735;1;nw;DIS;-0.5
5;171;654.25;654.25;1;nw;DIS;-0.5
5;172;607.3;607.3;1;nw;DIS;-0.5
5;173;699.36;699.36;1;nw;DIS;-0.5
5;174;625.28;625.28;1;nw;DIS;-0.5
5;175;561.07;561.07;1;nw;DIS;-0.5
5;176;654.43;654.43;1;nw;DIS;-0.5
5;177;724.33;724.33;1;nw;DIS;-0.5
5;178;588.39;588.39;1;nw;DIS;-0.5
5;179;641.49;641.49;1;nw;DIS;-0.5
5;180;577.56;577.56;1;nw;DIS;-0.5
5;181;1101.62;1101.62;1;nw;HAR;0.5
5;182;750.02;750.02;1;nw;HAR;0.5
5;183;-2000;;0;nw;HAR;0.5
5;184;1180.14;1180.14;1;nw;HAR;0.5
5;185;750.15;750.15;1;nw;HAR;0.5
5;186;653.85;653.85;1;nw;HAR;0.5
5;187;667.15;667.15;1;nw;HAR;0.5
5;188;-480.65;;0;nw;HAR;0.5
5;189;945.38;945.38;1;nw;HAR;0.5
5;190;843.65;843.65;1;nw;HAR;0.5
5;191;1343.29;1343.29;1;nw;HAR;0.5
5;192;-2000;;0;nw;HAR;0.5
5;193;572.35;572.35;1;nw;HAR;0.5
5;194;575.75;575.75;1;nw;HAR;0.5
5;195;621.54;621.54;1;nw;HAR;0.5
5;196;1869.84;1869.84;1;nw;HAR;0.5
5;197;720.35;720.35;1;nw;HAR;0.5
5;198;672.4;672.4;1;nw;HAR;0.5
5;199;672.18;672.18;1;nw;HAR;0.5
5;200;923.11;923.11;1;nw;HAR;0.5
5;201;944.93;944.93;1;nw;HAR;0.5
5;202;911.08;911.08;1;nw;HAR;0.5
5;203;782.93;782.93;1;nw;HAR;0.5
5;204;686.61;686.61;1;nw;HAR;0.5
5;205;740.82;740.82;1;nw;HAR;0.5
5;206;561.48;561.48;1;nw;HAR;0.5
5;207;762.63;762.63;1;nw;HAR;0.5
5;208;1039.91;1039.91;1;nw;HAR;0.5
5;209;575.69;575.69;1;nw;HAR;0.5
5;210;1375.84;1375.84;1;nw;HAR;0.5
5;211;608.58;608.58;1;nw;HAR;0.5
5;212;771.03;771.03;1;nw;HAR;0.5
5;213;832.27;832.27;1;nw;HAR;0.5
5;214;689.2;689.2;1;nw;HAR;0.5
5;215;766.74;766.74;1;nw;HAR;0.5
5;216;635.87;635.87;1;nw;HAR;0.5
5;217;594.35;594.35;1;nw;HAR;0.5
5;218;722.46;722.46;1;nw;HAR;0.5
5;219;799.99;799.99;1;nw;HAR;0.5
5;220;610.21;610.21;1;nw;HAR;0.5
5;221;559.58;559.58;1;nw;HAR;0.5
5;222;672.33;672.33;1;nw;HAR;0.5
5;223;625.21;625.21;1;nw;HAR;0.5
5;224;750.11;750.11;1;nw;HAR;0.5
5;225;735.35;735.35;1;nw;HAR;0.5
5;226;720.06;720.06;1;nw;HAR;0.5
5;227;939.62;939.62;1;nw;HAR;0.5
5;228;785.58;785.58;1;nw;HAR;0.5
5;229;1665.21;1665.21;1;nw;HAR;0.5
5;230;586.94;586.94;1;nw;HAR;0.5
5;231;577.28;577.28;1;nw;HAR;0.5
5;232;1249.66;1249.66;1;nw;HAR;0.5
5;233;976.29;976.29;1;nw;HAR;0.5
5;234;477.66;477.66;1;nw;HAR;0.5
5;235;813.16;813.16;1;nw;HAR;0.5
5;236;795.13;795.13;1;nw;HAR;0.5
5;237;669.32;669.32;1;nw;HAR;0.5
5;238;1148.32;1148.32;1;nw;HAR;0.5
5;239;763.67;763.67;1;nw;HAR;0.5
5;240;1101.2;1101.2;1;nw;HAR;0.5
6;1;577.78;577.78;1;word;;
6;2;640.95;640.95;1;word;;
6;3;1044.91;1044.91;1;word;;
6;4;623.12;623.12;1;word;;
6;5;589.76;589.76;1;word;;
6;6;607.14;607.14;1;word;;
6;7;656.88;656.88;1;word;;
6;8;-719.42;;0;word;;
6;9;669.46;669.46;1;word;;
6;10;622.93;622.93;1;word;;
6;11;606.32;606.32;1;word;;
6;12;523.99;523.99;1;word;;
6;13;714.85;714.85;1;word;;
6;14;589.66;589.66;1;word;;
6;15;588.52;588.52;1;word;;
6;16;636.5;636.5;1;word;;
6;17;575.5;575.5;1;word;;
6;18;795.61;795.61;1;word;;
6;19;1082.67;1082.67;1;word;;
6;20;752.12;752.12;1;word;;
6;21;542.44;542.44;1;word;;
6;22;652.01;652.01;1;word;;
6;23;561.5;561.5;1;word;;
6;24;607.35;607.35;1;word;;
6;25;764.09;764.09;1;word;;
6;26;767.35;767.35;1;word;;
6;27;717.37;717.37;1;word;;
6;28;559.46;559.46;1;word;;
6;29;635.26;635.26;1;word;;
6;30;653.38;653.38;1;word;;
6;31;1600.29;1600.29;1;word;;
6;32;1963.82;1963.82;1;word;;
6;33;603.48;603.48;1;word;;
6;34;513.78;513.78;1;word;;
6;35;636.35;636.35;1;word;;
6;36;861.31;861.31;1;word;;
6;37;510.77;510.77;1;word;;
6;38;735.11;735.11;1;word;;
6;39;588.54;588.54;1;word;;
6;40;621.53;621.53;1;word;;
6;41;636.32;636.32;1;word;;
6;42;865.94;865.94;1;word;;
6;43;635.53;635.53;1;word;;
6;44;973.17;973.17;1;word;;
6;45;689.03;689.03;1;word;;
6;46;656.09;656.09;1;word;;
6;47;1056.44;1056.44;1;word;;
6;48;446.12;446.12;1;word;;
6;49;1488.79;1488.79;1;word;;
6;50;544;544;1;word;;
6;51;673.55;673.55;1;word;;
6;52;555.46;555.46;1;word;;
6;53;670.59;670.59;1;word;;
6;54;608.54;608.54;1;word;;
6;55;916.31;916.31;1;word;;
6;56;1404.85;1404.85;1;word;;
6;57;606.56;606.56;1;word;;
6;58;589.14;589.14;1;word;;
6;59;590.12;590.12;1;word;;
6;60;592.47;592.47;1;word;;
6;61;843.73;843.73;1;word;;
6;62;591.4;591.4;1;word;;
6;63;862.3;862.3;1;word;;
6;64;704.07;704.07;1;word;;
6;65;606.43;606.43;1;word;;
6;66;491.94;491.94;1;word;;
6;67;1137.79;1137.79;1;word;;
6;68;591.84;591.84;1;word;;
6;69;862.27;862.27;1;word;;
6;70;1023.37;1023.37;1;word;;
6;71;923.14;923.14;1;word;;
6;72;434.5;434.5;1;word;;
6;73;559.56;559.56;1;word;;
6;74;880.81;880.81;1;word;;
6;75;528.05;528.05;1;word;;
6;76;801.94;801.94;1;word;;
6;77;589.1;589.1;1;word;;
6;78;556.93;556.93;1;word;;
6;79;817.34;817.34;1;word;;
6;80;735.46;735.46;1;word;;
6;81;800.16;800.16;1;word;;
6;82;1003.95;1003.95;1;word;;
6;83;527.06;527.06;1;word;;
6;84;651.81;651.81;1;word;;
6;85;1021.84;1021.84;1;word;;
6;86;545.16;545.16;1;word;;
6;87;734.23;734.23;1;word;;
6;88;635.23;635.23;1;word;;
6;89;670.94;670.94;1;word;;
6;90;1771.26;1771.26;1;word;;
6;91;-717.24;;0;word;;
